OID_,SOURCE_ID,SITE_NAME,TOWN,REGION,LATITUDE,LONGITUDE,TYPE,ZII_NUM,PWS_ID
1118,1060008-01G,CHESTERFIELD CONGREGATIONAL CHURCH,CHESTERFIELD,1,42.392104820000000,-72.840716709999995,TNC,0,1060008
1119,1024000-03G,WELL #3,BELCHERTOWN,1,42.280861299999998,-72.391916649999999,GW,112,1024000
1120,1053027-01G,CHARLEMONT 4FAMILY STORE,CHARLEMONT,1,42.628398050000001,-72.871195049999997,TNC,0,1053027
1121,1053015-02G,BERKSHIRE EAST SKI AREA,CHARLEMONT,1,42.624492859999997,-72.869966730000002,TNC,0,1053015
1122,1022015-04G,CAMP GREYLOCK,BECKET,1,42.300712460000000,-73.060056430000003,TNC,0,1022015
1123,2012003-01G,COUNTRY CREAMERY,ASHBY,2,42.663879680000001,-71.797897320000004,TNC,0,2012003
1124,1311007-01G,SCOTTISH MEADOW GOLF CLUB,WARREN,1,42.170074399999997,-72.198141430000007,TNC,0,1311007
1125,1053015-03G,BERKSHIRE EAST SKI AREA,CHARLEMONT,1,42.624355139999999,-72.869517660000000,TNC,0,1053015
1126,1053028-02G,ZOAR OUTDOOR,CHARLEMONT,1,42.629158199999999,-72.885830110000001,TNC,0,1053028
1127,1154004-01G,HAMPSHIRE FRANKLIN CHILDRENS DAY CARE,LEVERETT,1,42.437643629999997,-72.529702520000001,NTNC,0,1154004
1128,1255002-01G,CAMP CARAVAN,ROYALSTON,1,42.641860870000002,-72.155380300000004,TNC,0,1255002
1129,1108008-02G,4H CAMP HOWE INC,GOSHEN,1,42.451792949999998,-72.792777150000006,TNC,0,1108008
1130,4062003-01G,MENEMSHA SCHOOL,CHILMARK,4,41.341342879999999,-70.746017580000000,TNC,0,4062003
1131,1148007-01G,CAMP MOHAWK IN THE BERKSHIRES,LANESBOROUGH,1,42.533211960000003,-73.200557000000003,TNC,0,1148007
1132,3144000-01S,DOW BROOK RESERVOIR,IPSWICH,3,42.698276489999998,-70.870948769999998,SW,0,3144000
1133,1200005-03G,THE SPRINGS INN AND RESORT,NEW ASHFORD,1,42.591494539999999,-73.245522870000002,TNC,0,1200005
1134,4300017-04G,"ADVENTURE BOUND CAMPING, CAPE COD",TRURO,4,42.038731560000002,-70.077082619999999,TNC,0,4300017
1135,3056002-01G,BOMIL GP WELL #1,CHELMSFORD,3,42.628734510000001,-71.381479569999996,GW,567,3056002
1136,4020002-13G,GP WELL  16  HARRISON,BARNSTABLE,4,41.689195030000000,-70.418953560000006,GW,302,4020002
1137,4334040-01G,V F W POST 8502,WESTPORT,4,41.652175710000002,-71.069847069999994,TNC,0,4334040
1138,2228001-01G,JEWISH COMMMUNITY CENTER CAMP,PAXTON,2,42.294588410000003,-71.838325879999999,TNC,0,2228001
1139,1283015-01G,WELL #1,STOCKBRIDGE,1,42.338159439999998,-73.300931669999997,GW,0,1283015
1140,3038011-01G,FIRST CHURCH CONGREGATIONAL,BOXFORD,3,42.664107059999999,-70.998556690000001,NTNC,0,3038011
1141,4020002-05G,GP WELL  9  LUMBERT MILL,BARNSTABLE,4,41.654237490000000,-70.371653469999998,GW,304,4020002
1142,4052001-02G,WELLFIELD 2,CARVER,4,41.887189880000001,-70.729228699999993,GW,620,4052001
1143,4089000-06G,WINTUCKET WELL  2,EDGARTOWN,4,41.386007139999997,-70.566183710000004,GW,186,4089000
1144,2054031-01G,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,CHARLTON,2,42.132568310000003,-71.953910820000004,NTNC,0,2054031
1145,4247051-01G,CAMP RAMSBOTTOM,REHOBOTH,4,41.856052550000001,-71.233388379999994,TNC,0,4247051
1146,4036000-01G,WELLFIELD  1,BOURNE,4,41.704916290000000,-70.606710730000003,GW,204,4036000
1147,4020002-03G,GP WELL  5  LUMBERT MILL,BARNSTABLE,4,41.653549679999998,-70.370565189999994,GW,304,4020002
1148,1015002-04G,MORGAN MEMORIAL FRESH AIR CAMP,ATHOL,1,42.531334630000003,-72.266552939999997,TNC,0,1015002
1149,2054040-06G,ROCK WELL 6,CHARLTON,2,42.112869060000001,-72.008438040000001,GW,0,2054040
1150,2287000-03G,WELL 3,STURBRIDGE,2,42.101313200000000,-72.094248539999995,GW,574,2287000
1151,2037024-01G,155 SWANSON RD   SYNQOR,BOXBOROUGH,2,42.492625799999999,-71.544794920000001,NTNC,0,2037024
1152,4247054-01G,INDIAN HILLS PLAZA,REHOBOTH,4,41.835128609999998,-71.279781470000003,TNC,0,4247054
1153,1203000-02G,SPRING (02G),NEW MARLBOROUGH,1,42.109521489999999,-73.263764150000000,GW,599,1203000
1154,4020002-12G,GP WELL  15  HAYDEN,BARNSTABLE,4,41.653611980000001,-70.421980460000000,GW,300,4020002
1155,4052061-03G,WELL #3,CARVER,4,41.892252239999998,-70.768566149999998,GW,0,4052061
1156,4351000-11G,GP WELL  10,YARMOUTH,4,41.678247280000001,-70.217497859999995,GW,170,4351000
1157,2299003-02G,DCR PEARL HILL STATE PARK,TOWNSEND,2,42.653194259999999,-71.767257720000003,TNC,0,2299003
1158,4334053-01G,ACOAXET CLUB,WESTPORT,4,41.511509080000003,-71.108535799999999,TNC,0,4334053
1159,3023000-11G,WELL  11  (HARTWELL RD. G.P. WELL 11),BEDFORD,3,42.481713350000000,-71.296199119999997,GW,243,3023000
1160,4318038-05G,"SPRING BROOK CENTER, INC.",WELLFLEET,4,41.878937559999997,-69.988931030000003,TNC,0,4318038
1161,3056001-03G,CANAL ST. GP WELL #3,CHELMSFORD,3,42.600925330000003,-71.318447520000007,GW,566,3056001
1162,1113023-03G,EAGLETON SCHOOL MAIN CAMPUS,GREAT BARRINGTON,1,42.186228139999997,-73.295224219999994,NTNC,0,1113023
1163,4052022-08G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.829273260000001,-70.662795869999997,TNC,0,4052022
1164,4334031-08G,DCR HORSENECK BEACH STATE RESERVATION,WESTPORT,4,41.506119009999999,-71.049034180000007,TNC,0,4334031
1165,1120005-02G,LAUGHING BROOK EDUCATION CTR & SANCTUARY,HAMPDEN,1,42.065525100000002,-72.403037999999995,TNC,0,1120005
1166,1276000-01G,WELL #1,SOUTHAMPTON,1,42.246893479999997,-72.708704879999999,GW,201,1276000
1167,4239000-04G,FEDERAL FURNACE GP WELL,PLYMOUTH,4,41.914764650000002,-70.703819240000001,GW,395,4239000
1168,2034001-01G,PARAGON COMMUNICATIONS,BOLTON,2,42.445003749999998,-71.553703319999997,NTNC,0,2034001
1169,2077005-02G,LAKE MANCHAUG CAMPING,DOUGLAS,2,42.086831840000002,-71.775598579999993,TNC,0,2077005
1170,1200008-09G,SNOWY OWL RESORT,NEW ASHFORD,1,42.594717279999998,-73.258622160000002,TNC,0,1200008
1171,2348000-09S,KETTLE BROOK (#3) RESERVOIR NO. 3,WORCESTER,2,42.281551080000000,-71.907920849999996,SW,0,2348000
1172,2037008-05G,BOXBOROUGH REGENCY,BOXBOROUGH,2,42.482044889999997,-71.544178599999995,NTNC,0,2037008
1173,3031000-01S,CONCORD RIVER,BILLERICA,3,42.577232150000000,-71.281568919999998,SW,0,3031000
1174,4145003-02G,SACRED HEART ELEMENTARY SCHOOL,KINGSTON,4,41.951488910000002,-70.736143319999996,NTNC,0,4145003
1175,4052022-10G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.833797969999999,-70.668449609999996,TNC,0,4052022
1176,1154003-01G,MT TOBY MEETINGHOUSE,LEVERETT,1,42.456161000000002,-72.526071000000002,TNC,0,1154003
1177,3038022-01G,INGALDSBY BAKERY AND FARM STAND,BOXFORD,3,42.720566290000001,-71.049936489999993,TNC,0,3038022
1178,2328000-12G,OTIS STREET WELL R1,WESTBOROUGH,2,42.275322019999997,-71.655202029999998,GW,460,2328000
1179,2037036-01G,WELL 1,BOXBOROUGH,2,42.489190749999999,-71.536051630000003,GW,0,2037036
1180,3301019-02G,PICONICS,TYNGSBOROUGH,3,42.677688900000000,-71.441947870000007,NTNC,0,3301019
1181,1312010-02G,WAGON WHEEL CAMPING AREA,WARWICK,1,42.627522530000000,-72.356581320000004,TNC,0,1312010
1182,1331004-03G,NORTHAMPTON / SPRINGFIELD KOA HOLIDAY,WESTHAMPTON,1,42.286378239999998,-72.775290609999999,TNC,0,1331004
1183,2271004-03G,MEMORIAL DR. IND. PARK SITE 2 (RIFL),SHREWSBURY,2,42.256559410000001,-71.707342109999999,NTNC,0,2271004
1184,1341016-01G,MEZZE INC,WILLIAMSTOWN,1,42.697269140000003,-73.226764540000005,TNC,0,1341016
1185,1130003-02G,MOHAWK ESTATES,HEATH,1,42.675385560000002,-72.795061129999993,TNC,0,1130003
1186,4167000-04G,ALBERTINI WELL  3,MANSFIELD,4,42.004650580000003,-71.273435910000003,GW,183,4167000
1187,1120005-01G,LAUGHING BROOK EDUCATION CTR & SANCTUARY,HAMPDEN,1,42.065307590000003,-72.403930590000002,TNC,0,1120005
1188,4086011-02G,WHISPERING PINES CONDO ASSOCIATION,EASTHAM,4,41.826053070000000,-69.975189639999996,NTNC,0,4086011
1189,2278000-01S,RESERVOIR NO. 3 (HATCHET BROOK),SOUTHBRIDGE,2,42.056369510000003,-72.072296219999998,SW,0,2278000
1190,1098009-01G,MANICE EDUCATION CENTER,FLORIDA,1,42.653939319999999,-73.041082250000002,TNC,0,1098009
1191,1091004-01G,ERVING TOWN OFFICES,ERVING,1,42.600160019999997,-72.398577259999996,TNC,0,1091004
1192,2054053-07G,PRINDLE POND CONFERENCE CENTER,CHARLTON,2,42.111912660000002,-72.001879320000000,NTNC,0,2054053
1193,2323002-01G,"WELL # 1, ROCK WELL",WEST BROOKFIELD,2,42.267639559999999,-72.155757480000005,GW,0,2323002
1194,3269027-01G,FISKE PROPERTY,SHERBORN,3,42.244864290000002,-71.368542739999995,TNC,0,3269027
1195,3079000-09G,NEW BOSTON RD. GP WELL 2A,DRACUT,3,42.693741180000004,-71.336841629999995,GW,555,3079000
1196,2054053-03G,PRINDLE POND CONFERENCE CENTER,CHARLTON,2,42.111536080000000,-72.005264190000005,NTNC,0,2054053
1197,4042000-09G,GP WELL 8,BRIDGEWATER,4,41.998731059999997,-70.938084419999996,GW,621,4042000
1198,1349000-10G,WELL #6 (10G),WORTHINGTON,1,42.419853920000001,-72.951691389999993,GW,0,1349000
1199,4146043-01G,COUNTY LAKE PROPERTIES,LAKEVILLE,4,41.806778139999999,-70.969696080000006,TNC,0,4146043
1200,4300003-04G,"NORTH OF HIGHLAND CAMPING AREA, LLC",TRURO,4,42.046020609999999,-70.084838779999998,TNC,0,4300003
1201,2034029-01G,BOLTON LIBRARY AND SAFETY FACILITY,BOLTON,2,42.433879040000001,-71.611898030000006,TNC,0,2034029
1202,4318116-01G,GESTALT INTERNATIONAL STUDY CENTER,WELLFLEET,4,41.910415049999997,-69.985193629999998,TNC,0,4318116
1203,2054053-08G,PRINDLE POND CONFERENCE CENTER,CHARLTON,2,42.108895910000001,-72.004344300000000,NTNC,0,2054053
1204,2054029-02G,"LFB USA, INC.",CHARLTON,2,42.184912949999998,-71.988601180000003,NTNC,0,2054029
1205,2348000-11S,ASNEBUMSKIT POND,WORCESTER,2,42.320175450000001,-71.909240740000001,SW,0,2348000
1206,1260003-01G,CONNIES SILVERBROOK CAFE LLC,SANDISFIELD,1,42.101460799999998,-73.097431340000000,TNC,0,1260003
1207,3073000-18G,WHITE LODGE WELL #3A,WESTWOOD,3,42.199015559999999,-71.153129170000000,GW,113,3073000
1208,1024019-01G,1100 FEDERAL BUILDING,BELCHERTOWN,1,42.340320710000000,-72.457989839999996,TNC,0,1024019
1209,2054065-01G,19 & 21 WORCESTER ROAD,CHARLTON,2,42.145361569999999,-71.990424660000002,TNC,0,2054065
1210,2304006-01G,QUAKER MOTOR LODGE,UXBRIDGE,2,42.041927420000000,-71.620750419999993,TNC,0,2304006
1211,2290029-01G,COUNTRY MONTESSORI PRESCHOOL,SUTTON,2,42.157634610000002,-71.752806539999995,NTNC,0,2290029
1212,2270001-01G,GP WELL 1,SHIRLEY,2,42.522464720000002,-71.640571510000001,GW,89,2270001
1213,4182000-02G,ROCK VILLAGE GP WELL  2,MIDDLEBOROUGH,4,41.846565509999998,-70.857742270000003,GW,265,4182000
1214,4036001-04G,PUMP STATION 4,BOURNE,4,41.776270310000001,-70.578464909999994,GW,717,4036001
1215,2037030-02G,MASS. AVE. GULF,BOXBOROUGH,2,42.484616000000003,-71.541623700000002,TNC,0,2037030
1216,3269028-01G,LELAND FARMS WELL,SHERBORN,3,42.241691580000001,-71.368299609999994,GW,580,3269028
1217,2280006-02G,BLACK AND WHITE GRILLE  PIZZERIA,SPENCER,2,42.302751239999999,-71.989464220000002,TNC,0,2280006
1218,1214000-02S,ROBERTS MEADOW RESERVOIR,NORTHAMPTON,1,42.351764590000002,-72.709861689999997,ESW,0,1214000
1219,2290017-01G,WELSHS GROVE CAMPGROUND,SUTTON,2,42.152397409999999,-71.805244400000007,TNC,0,2290017
1220,3246000-11G,WELL #15,READING,3,42.548885530000000,-71.135513259999996,GW,318,3246000
1221,2002000-09G,MARSHALL TWF,ACTON,2,42.526955239999999,-71.401820979999997,GW,419,2002000
1222,4318067-01G,EVENTIDE MOTEL AND COTTAGES,WELLFLEET,4,41.895313520000002,-69.984313869999994,TNC,0,4318067
1223,4146022-01G,CHURCH OF NAZARENE,LAKEVILLE,4,41.853816999999999,-70.940002460000002,TNC,0,4146022
1224,3342000-11G,BROWNS CROSSING REPLACEMENT WELLFIELD,WILMINGTON,3,42.582436940000001,-71.146583730000003,GW,150,3342000
1225,1060005-02G,CHESTERFIELD GENERAL STORE,CHESTERFIELD,1,42.392775299999997,-72.845509089999993,TNC,0,1060005
1226,4041007-01G,CAMP MITTON,BREWSTER,4,41.723873079999997,-70.128265440000007,TNC,0,4041007
1227,1329000-02G,GP WELL #2,WESTFIELD,1,42.125553029999999,-72.721023570000000,GW,149,1329000
1228,2286012-01G,WELL #1,STOW,2,42.437773739999997,-71.489375269999996,GW,0,2286012
1229,4292000-11G,BORGE WELL 11,SWANSEA,4,41.755020230000000,-71.249298170000003,GW,450,4292000
1230,1059000-02S,HORN POND RESERVOIR (02S),CHESTER,1,42.279487340000003,-73.022612359999997,SW,0,1059000
1231,4334049-01G,MEDITERRANEAN RESTAURANT,WESTPORT,4,41.633507010000002,-71.063588640000006,TNC,0,4334049
1232,4052022-14G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890701340000000,-70.700668260000000,TNC,0,4052022
1233,3301008-05G,WELL 5,TYNGSBOROUGH,3,42.674263789999998,-71.409559029999997,GW,0,3301008
1234,2286025-01G,92 GREAT ROAD (PRESTI MGMT CORP),STOW,2,42.432111350000000,-71.484353970000001,NTNC,0,2286025
1235,4086008-02G,TOWN CRIER MOTEL,EASTHAM,4,41.844736259999998,-69.982595939999996,TNC,0,4086008
1236,2202001-02G,MASSACHUSETTS STATE POLICE ACADEMY,NEW BRAINTREE,2,42.315994060000001,-72.147941650000007,NTNC,0,2202001
1237,4182016-01G,WOODS POND CONDOMINIUMS,MIDDLEBOROUGH,4,41.885877299999997,-70.847811629999995,TNC,0,4182016
1238,4082001-03G,CAMP WING DUXBURY STOCKADE,DUXBURY,4,42.079467630000003,-70.751472500000006,TNC,0,4082001
1239,6000000-03S,SUDBURY RESERVOIR,BOSTON,6,42.303142389999998,-71.512184129999994,ESW,0,6000000
1240,1227000-02S,"GRAVES BROOK, LOWER",PALMER,1,42.161254690000000,-72.311531119999998,SW,0,1227000
1241,4102010-01G,"CAMP WELCH, THOMAS CHEW MEMORIAL",FREETOWN,4,41.816470969999997,-71.087219329999996,TNC,0,4102010
1242,2139000-06G,GP WELL 6,HOPKINTON,2,42.249350120000003,-71.567569250000005,GW,648,2139000
1243,1074000-06G,STILLWATER SPRING (06G),DEERFIELD,1,42.524945860000003,-72.634212280000000,GW,591,1074000
1244,2037008-02G,BOXBOROUGH REGENCY,BOXBOROUGH,2,42.481376709999999,-71.544967729999996,NTNC,0,2037008
1245,4086005-01G,SHERATON FOUR POINTS,EASTHAM,4,41.846145800000002,-69.984351919999995,TNC,0,4086005
1246,2136000-05G,CENTRAL ST 5 GRAVEL PACKED WELL,HOLLISTON,2,42.198094019999999,-71.397188920000005,GW,335,2136000
1247,1090014-01G,NORTH  EGREMONT COUNTRY STORE INC,EGREMONT,1,42.198203929999998,-73.438606370000002,TNC,0,1090014
1248,1053004-04G,DCR MOHAWK TRAIL STATE FOREST,CHARLEMONT,1,42.637932259999999,-72.935326720000006,TNC,0,1053004
1249,4318090-01G,CCNS HEAD OF MEADOW BEACH,TRURO,4,42.047725460000002,-70.083488540000005,TNC,0,4318090
1250,1091009-01G,FRENCH KING MOTOR INN,ERVING,1,42.596841959999999,-72.492504650000001,TNC,0,1091009
1251,4171000-06G,FURNACE BROOK WELL  3,MARSHFIELD,4,42.104059040000003,-70.721151390000003,GW,670,4171000
1252,4171000-10G,WEBSTER WELL  1,MARSHFIELD,4,42.073015599999998,-70.685945980000000,GW,71,4171000
1253,2115002-01G,GROTONWOOD BAPTIST CAMP AND CONF.CTR.,GROTON,2,42.597221240000003,-71.530410750000001,TNC,0,2115002
1254,3320000-01G,GP WELL  1,WENHAM,3,42.610508220000000,-70.893951340000001,GW,131,3320000
1255,4239000-07G,ELLISVILLE GP WELL,PLYMOUTH,4,41.853715670000000,-70.544031720000007,GW,399,4239000
1256,4109000-01G,WELLFIELD #1,GOSNOLD,4,41.420061199999999,-70.939686589999994,GW,0,4109000
1257,4020004-08G,MARY DUNN WELL  3,BARNSTABLE,4,41.677595340000003,-70.281142239999994,GW,310,4020004
1258,1022034-01G,BECKET ATHENAEUM INC,BECKET,1,42.330843020000003,-73.084307789999997,TNC,0,1022034
1259,4296006-02G,LAMBERTS COVE INN AND RESTAURANT,WEST TISBURY,4,41.433310310000003,-70.657161830000007,TNC,0,4296006
1260,2037013-02G,ROCK WELL # 2,BOXBOROUGH,2,42.481107299999998,-71.492347600000002,GW,0,2037013
1261,2110003-01G,TOUCHSTONE COMMUNITY SCHOOL,GRAFTON,2,42.182531640000001,-71.644085079999996,NTNC,0,2110003
1262,2290022-01G,YMCA CAMP BLANCHARD,SUTTON,2,42.099902399999998,-71.769772540000005,TNC,0,2290022
1263,2054010-01G,CHARLTON CHINESE TAKEOUT,CHARLTON,2,42.142220450000003,-72.009966239999997,TNC,0,2054010
1264,2290014-03G,WOODBURY POND WELL 2,SUTTON,2,42.161163490000000,-71.730961300000004,GW,642,2290014
1265,3184011-01G,CANDLELITE MOTOR INN,MIDDLETON,3,42.622692330000000,-71.050849869999993,TNC,0,3184011
1266,1225045-01G,OTIS WOODLANDS CLUB INC,OTIS,1,42.186726530000001,-73.094495120000005,TNC,0,1225045
1267,1267010-01G,CUSTOM EXTRUSION INC,SHEFFIELD,1,42.109725079999997,-73.319856509999994,NTNC,0,1267010
1268,2136000-07G,WELL #7,HOLLISTON,2,42.227769360000003,-71.416110300000000,GW,335,2136000
1269,4041006-01G,CAMP FAVORITE,BREWSTER,4,41.726398699999997,-70.074241720000003,TNC,0,4041006
1270,4086043-03G,TOWN CENTER SHOPPING PLAZA,EASTHAM,4,41.856863900000000,-69.986272790000001,TNC,0,4086043
1271,3056000-19G,CANAL ST. GP WELL  2,CHELMSFORD,3,42.595119240000002,-71.309593169999999,GW,566,3056000
1272,4052067-01G,WELL 1,CARVER,4,41.842267880000001,-70.717366440000006,GW,562,4052067
1273,4118000-02G,WELL  2  RICHMOND PARK,HALIFAX,4,41.994079739999997,-70.836364660000001,GW,368,4118000
1274,4126000-08G,GP WELL  7,HARWICH,4,41.685184270000001,-70.032402180000005,GW,98,4126000
1275,3198000-06G,PINE OAKS WELL # 3,NATICK,3,42.309917450000000,-71.343063380000004,GW,549,3198000
1276,1203003-02G,WELL  2 INTAKE OFFICE,NEW MARLBOROUGH,1,42.115859710000002,-73.231614699999994,GW,0,1203003
1277,1225046-01G,MAPLEWOOD 1850 HOUSE,OTIS,1,42.199696820000000,-73.092341529999999,TNC,0,1225046
1278,2077000-03G,GLEN ST. WELL #1,DOUGLAS,2,42.055586050000002,-71.730616780000005,GW,18,2077000
1279,4239052-03G,CAMP MASSASOIT BOY SCOUTS OF AMERICA,PLYMOUTH,4,41.806982349999998,-70.577272629999996,TNC,0,4239052
1280,4307000-17G,MINE BROOK 2A GP WELL,WALPOLE,4,42.158009319999998,-71.265285440000000,GW,107,4307000
1281,2215004-01G,TOUGAS FARM (BALL HILL REALTY),NORTHBOROUGH,2,42.345241020000003,-71.679843800000000,TNC,0,2215004
1282,4126000-01G,GP WELL  1,HARWICH,4,41.687526640000002,-70.050842439999997,GW,97,4126000
1283,4322000-04G,CYR  4,WEST BRIDGEWATER,4,42.037771939999999,-70.995071580000001,GW,67,4322000
1284,1283013-02G,BERKSHIRE COUNTRY DAY SCHOOL,STOCKBRIDGE,1,42.347220710000002,-73.327916689999995,NTNC,0,1283013
1285,1329000-01G,GP WELL #1,WESTFIELD,1,42.135791070000003,-72.714366709999993,GW,149,1329000
1286,1194002-01G,MONTGOMERY TOWN BUILDINGS,MONTGOMERY,1,42.213625499999999,-72.815603920000001,TNC,0,1194002
1287,1203015-01G,OLD INN ON THE GREEN,NEW MARLBOROUGH,1,42.122942580000000,-73.230433270000006,TNC,0,1203015
1288,1349000-11G,WELL #7 (11G),WORTHINGTON,1,42.419978270000001,-72.951870830000004,GW,0,1349000
1289,2232000-04G,BEMIS ROAD GP WELL 2,PEPPERELL,2,42.702224760000000,-71.631413129999999,GW,11,2232000
1290,4099000-15G,WELL 15,FOXBOROUGH,4,42.017539440000000,-71.287072339999995,GW,0,4099000
1291,2054053-05G,PRINDLE POND CONFERENCE CENTER,CHARLTON,2,42.108192529999997,-71.998688450000003,NTNC,0,2054053
1292,3335008-07G,"HALE RESERVATION, INC.",WESTWOOD,3,42.230710379999998,-71.239323760000005,TNC,0,3335008
1293,4334075-01G,WESTPORT LEGION LLC,WESTPORT,4,41.633086929999997,-71.076004110000000,NTNC,0,4334075
1294,4238000-07G,LAKE MIRIMICHI WELL #2,PLAINVILLE,4,42.024682140000003,-71.295603130000003,GW,389,4238000
1295,4171000-15G,UNION STATION  2,MARSHFIELD,4,42.119342600000003,-70.758725049999995,GW,379,4171000
1296,3107000-06S,FERNWOOD LAKE,GLOUCESTER,3,42.609924470000003,-70.701804969999998,ESW,0,3107000
1297,2286018-02G,ROCK WELL # 2,STOW,2,42.440768169999998,-71.503986220000002,GW,0,2286018
1298,4247007-01G,PINE VALLEY COUNTRY CLUB,REHOBOTH,4,41.799464980000003,-71.267051640000005,TNC,0,4247007
1299,2226003-03G,CLARA BARTON DIABETES CENTER,OXFORD,2,42.153232660000000,-71.894744959999997,TNC,0,2226003
1300,1297008-05G,WILDWOOD PROPERTY OWNERS,TOLLAND,1,42.062108819999999,-73.002098759999996,TNC,0,1297008
1301,2054055-01G,CHARLTON BEAGLE CLUB,CHARLTON,2,42.119762780000002,-71.944804129999994,TNC,0,2054055
1302,2103000-01G,SNAKE POND WELL,GARDNER,2,42.555950140000000,-72.012084529999996,GW,381,2103000
1303,4126000-12G,STATION 11,HARWICH,4,41.718854080000000,-70.015224889999999,GW,362,4126000
1304,4182005-01G,HELLS BLAZES TAVERN,MIDDLEBOROUGH,4,41.807949139999998,-70.786125170000005,TNC,0,4182005
1305,2110001-01G,PROVIDENCE ROAD WELL #1,GRAFTON,2,42.168647350000001,-71.670967829999995,GW,488,2110001
1306,4075000-11G,GP WELL  10,DENNIS,4,41.711686120000003,-70.139403099999996,GW,15,4075000
1307,3049000-02S,FRESH POND RES.,CAMBRIDGE,3,42.383335359999997,-71.144439730000002,SW,0,3049000
1308,3335008-04G,"HALE RESERVATION, INC.",WESTWOOD,3,42.240452910000002,-71.236413799999994,TNC,0,3335008
1309,4296015-01G,ISLAND CHILDRENS SCHOOL,WEST TISBURY,4,41.400707799999999,-70.663966819999999,NTNC,0,4296015
1310,1091003-01G,DCR ERVING STATE FOREST,ERVING,1,42.598295540000002,-72.365483060000003,TNC,0,1091003
1311,6000000-03S,SUDBURY RESERVOIR,BOSTON,6,42.296989680000003,-71.527313289999995,ESW,0,6000000
1312,3210000-01S,LAKE COCHICHEWICK  NPS,NORTH ANDOVER,3,42.714492790000001,-71.112075849999997,SW,0,3210000
1313,2241007-01G,VILLAGE STORE AT GREGORY HILL,PRINCETON,2,42.448886969999997,-71.876678420000005,TNC,0,2241007
1314,4062005-01G,INN AT BLUEBERRY HILL,CHILMARK,4,41.387950390000000,-70.706397670000001,TNC,0,4062005
1315,1111040-01G,GRANBY COUNCIL OF AGING,GRANBY,1,42.241516040000000,-72.551077980000002,TNC,0,1111040
1316,4146020-02G,THE BACK NINE CLUB,LAKEVILLE,4,41.838166729999998,-70.954254950000006,TNC,0,4146020
1317,3199000-04G,CHARLES RIVER WELL 2 (STATION 3),NEEDHAM,3,42.268584969999999,-71.297401440000002,GW,87,3199000
1318,1053025-01G,THE CHARLEMONT INN,CHARLEMONT,1,42.628131889999999,-72.875595120000000,TNC,0,1053025
1319,3330000-14G,HOWARD ROAD WELLFIELD 6.3,WESTFORD,3,42.562082779999997,-71.466354719999998,GW,658,3330000
1320,1237001-04G,PEPPERMINT PARK CAMPING RESORT,PLAINFIELD,1,42.516499390000000,-72.875004349999998,TNC,0,1237001
1321,4250008-01G,SEMASS ADMINISTRATION BLDG.,ROCHESTER,4,41.806045689999998,-70.786170900000002,TNC,0,4250008
1322,3056001-01G,CANAL ST. GP WELL 1,CHELMSFORD,3,42.600355090000001,-71.318268680000003,GW,566,3056001
1323,4318107-02G,WELL 2,WELLFLEET,4,41.926335680000001,-70.005147679999993,GW,0,4318107
